Date,Close
10-19-2018,1764.03
10-22-2018,1789.3
10-23-2018,1768.7
10-24-2018,1664.2
10-25-2018,1782.17
10-26-2018,1642.81
10-29-2018,1538.88
10-30-2018,1530.42
10-31-2018,1598.01
11-01-2018,1665.53
11-02-2018,1665.53
11-05-2018,1627.8
11-06-2018,1642.81
11-07-2018,1755.49
11-08-2018,1754.91
11-09-2018,1712.43
11-12-2018,1636.85
11-13-2018,1631.17
11-14-2018,1599.01
11-15-2018,1619.44
11-16-2018,1593.41
11-19-2018,1512.29
11-20-2018,1495.46
11-21-2018,1516.73
11-23-2018,1502.06
11-26-2018,1581.33
11-27-2018,1581.42
11-28-2018,1677.75
11-29-2018,1673.57
11-30-2018,1690.17
12-03-2018,1772.36
12-04-2018,1668.4
12-06-2018,1699.19
12-07-2018,1629.13
12-10-2018,1641.03
12-11-2018,1643.24
12-12-2018,1663.54
12-13-2018,1658.38
12-14-2018,1591.91
12-17-2018,1520.91
12-18-2018,1551.48
12-19-2018,1495.08
12-20-2018,1460.83
12-21-2018,1377.45
12-24-2018,1343.96
12-26-2018,1470.9
12-27-2018,1461.64
12-28-2018,1478.02
12-31-2018,1501.97
01-02-2019,1539.13
01-03-2019,1500.28
01-04-2019,1575.39
01-07-2019,1629.51
01-08-2019,1656.58
01-09-2019,1659.42
01-10-2019,1656.22
01-11-2019,1640.56
01-14-2019,1617.21
01-15-2019,1674.56
01-16-2019,1683.78
01-17-2019,1693.22
01-18-2019,1696.2
01-22-2019,1632.17
01-23-2019,1640.02
01-24-2019,1654.93
01-25-2019,1670.57
01-28-2019,1637.89
01-29-2019,1593.88
01-30-2019,1670.43
01-31-2019,1718.73
02-01-2019,1626.23
02-04-2019,1633.31
02-05-2019,1658.81
02-06-2019,1640.26
02-07-2019,1614.37
02-08-2019,1588.22
02-11-2019,1591
02-12-2019,1638.01
02-13-2019,1640
02-14-2019,1622.65
02-15-2019,1607.95
02-19-2019,1627.58
02-20-2019,1622.1
